AppName,TCID,STATUS,EXEDATE,ENV|CODE|DATA|REQ
WFM,76,Fail,08.07.19,"UAT2.0| a=pd.readcsv(filename)| filename=""testcase.csv""|reading"
WFM,77,Fail,05.12.19,UAT2.0|values=list(names)|names=set(names.keys)|retriving
WFM,78,Pass,06.23.19,
WFM,79,Fail,06.21.19,DEV2.0|print(a)|a=transaction.address|retrive data
WFM,80,Fail,05.25.19,"DEV2.0|plt.plot(x,y)|x,y =(trans.address,trans.values)|plotting"
WFM,81,Pass,05.26.19,
WFM,82,Fail,04.06.19,"DEV2.0|print(data.[""Name""])|Name=123456|retrive data"
WFM,83,Fail,07.02.19,"DEV2.0|print(data.[""Name""])|Name=123456|retrive data"
WFM,84,Pass,07.30.19,
WFM,85,Fail,04.30.19,"PROD2.0|filename.replace(""_"","""")|filename=""solidity_tranc.sol""|replacing"
WFM,86,Pass,04.08.19,
WFM,87,Pass,08.13.19,
WFM,88,Fail,08.02.19,"DEV2.0|print(data.[""Name""])|Name=123456|retrive data"
WFM,89,Fail,07.31.19,"DEV2.0|plt.plot(x,y)|x,y =(trans.address,trans.values)|plotting"
WFM,90,Pass,08.28.19,
WFM,91,Pass,04.23.19,
WFM,92,Fail,08.21.19,PROD2.0|print(('python')*a)|a=name.value|retrieve data
WFM,93,Fail,09.19.19,"UAT2.0|if key==""password"":|password=""admin""|authenticate"
WFM,94,Fail,07.27.19,STG2.0| if i>5 |i=6 |decision control
WFM,95,Pass,05.05.19,
WFM,96,Pass,05.06.19,
WFM,97,Fail,07.02.19,"STG2.0|for i in Age|i={name,age}|looping"
WFM,98,Pass,06.08.19,
WFM,99,Pass,05.13.19,
WFM,100,Pass,09.05.19,
WFM,101,Fail,07.06.19,"DEV2.0| for x,d in tup:| tup=(data.Height, data.shape[0])|looping"
WFM,102,Fail,09.29.19,PROD2.0|Not compatible with framework version|framework version= tensorflow 1.2 |Updating
WFM,103,Fail,06.13.19,PROD2.0|fig.shape()|fig=fg.plot(df)|vizualisation
WFM,104,Pass,07.18.19,
WFM,105,Fail,09.16.19,"DEV2.0|df.read_csv(""bal.csv"")|bal=nan|Importing file"
WFM,106,Pass,09.28.19,
WFM,107,Fail,04.20.19,PROD2.0|for i in n:|i++|looping
WFM,108,Fail,05.17.19,STG2.0|while var >! 0:  |var=balance|validation
WFM,109,Fail,09.28.19,"STG2.0|for i in range(0,len(book))|book=list(transactions)|looping"
WFM,110,Pass,04.09.19,
WFM,111,Fail,07.20.19,DEV2.0|print(df)|df=address.dataframe|retrive data
WFM,112,Fail,06.24.19,PROD2.0|Not compatible with framework version|framework version= tensorflow 1.2 |Updating
WFM,113,Fail,06.07.19,PROD2.0|print(('python')*a)|a=name.value|retrieve data
WFM,114,Fail,05.16.19,"STG2.0|if value==""username"":|username=""user""|authenticate"
WFM,115,Pass,06.28.19,
WFM,116,Fail,05.25.19,PROD2.0|Not compatible with framework version|framework version= tensorflow 1.2 |Updating
WFM,117,Pass,08.09.19,
WFM,118,Fail,05.12.19,"PROD2.0| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame"
WFM,119,Fail,06.03.19,DEV2.0| print(balance)|balance=np.nan| printing
WFM,120,Fail,09.22.19,DEV2.0|print(a)|a=transaction.address|retrive data
WFM,121,Fail,07.10.19,STG2.0|print(bal)|bal=np.nan|printing
WFM,122,Pass,07.23.19,
WFM,123,Fail,04.12.19,"STG2.0|for x in range(10,len(dir))|dir=tuple(tran)|looping"
WFM,124,Fail,05.28.19,"DEV2.0|print(""sum is"",a+b)|a=b=nan|retrive data"
WFM,125,Pass,08.08.19,
WFM,126,Fail,08.09.19,"UAT2.0|if name==""input"":|input=""John""|validation"
WFM,127,Fail,05.09.19,"PROD2.0|filename.replace(""_"","""")|filename=""solidity_tranc.sol""|replacing"
WFM,128,Fail,04.06.19,"DEV2.0|df = df[df['Android'] != np.nan]|Android={version:v,value:2}|renaming"
WFM,129,Pass,08.09.19,
WFM,130,Pass,05.10.19,
WFM,131,Pass,09.30.19,
WFM,132,Fail,05.28.19,"DEV2.0|plt.plot(x,y)|x,y =(trans.address,trans.values)|plotting"
WFM,133,Pass,04.01.19,
WFM,134,Fail,04.08.19,PROD2.0|for i in n:|i++|looping
WFM,135,Pass,04.03.19,
WFM,136,Fail,07.13.19,"UAT2.0|if key==""password"":|password=""admin""|authenticate"
WFM,137,Fail,07.28.19,"DEV2.0|df = df[df['Android'] != np.nan]|Android={version:v,value:2}|renaming"
WFM,138,Pass,07.03.19,
WFM,139,Fail,07.05.19,"STG2.0|if value==""username"":|username=""user""|authenticate"
WFM,140,Pass,06.11.19,
WFM,141,Fail,04.17.19,"UAT2.0|if name==""input"":|input=""John""|validation"
WFM,142,Fail,04.20.19,PROD2.0|fig.shape()|fig=fg.plot(df)|vizualisation
WFM,143,Pass,06.05.19,
WFM,144,Pass,07.19.19,
WFM,145,Fail,09.15.19,UAT2.0|while i>6|i<5|validation
WFM,146,Pass,08.10.19,
WFM,147,Fail,07.01.19,STG2.0|print(bal)|bal=np.nan|printing
WFM,148,Pass,09.20.19,
WFM,149,Fail,08.07.19,STG2.0|print(bal)|bal=np.nan|printing
WFM,150,Pass,07.05.19,
WFM,151,Pass,05.29.19,
WFM,152,Fail,05.20.19,STG2.0|print(bal)|bal=np.nan|printing
WFM,153,Pass,09.28.19,
WFM,154,Fail,07.15.19,STG2.0| if i>5 |i=6 |decision control
WFM,155,Fail,05.05.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting"
WFM,156,Fail,06.13.19,"STG2.0|for i,j in range()|j=dict(age)|looping"
WFM,157,Fail,05.16.19,"STG2.0|for i in Age|i={name,age}|looping"
WFM,158,Pass,08.30.19,
WFM,159,Pass,04.15.19,
WFM,160,Fail,06.11.19,STG2.0| if i>5 |i=6 |decision control
WFM,161,Fail,06.07.19,"UAT2.0|for y,z in list:|list=(df.weight, df.shape[1])|looping"
WFM,162,Pass,06.12.19,
WFM,163,Pass,09.12.19,
WFM,164,Pass,08.03.19,
WFM,165,Pass,05.23.19,
WFM,166,Pass,05.13.19,
WFM,167,Fail,04.10.19,"STG2.0|if value==""username"":|username=""user""|authenticate"
WFM,168,Fail,06.06.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting"
WFM,169,Fail,05.21.19,"UAT2.0|if name==""input"":|input=""John""|validation"
WFM,170,Fail,08.31.19,DEV2.0|print(a)|a=transaction.address|retrive data
WFM,171,Fail,04.01.19,PROD2.0|fig.shape()|fig=fg.plot(df)|vizualisation
WFM,172,Pass,04.22.19,
WFM,173,Fail,08.08.19,"PROD2.0|uname=account.get(name)|account.name=""hjkma""|Coloring"
WFM,174,Pass,05.14.19,
WFM,175,Pass,08.17.19,
WFM,176,Fail,09.16.19,UAT2.0|if i<8|i=0|decision control
WFM,177,Fail,08.17.19,"PROD2.0| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame"
WFM,178,Pass,09.04.19,
WFM,179,Pass,05.07.19,
WFM,180,Fail,08.24.19,PROD2.0|Not compatible with framework version|framework version= tensorflow 1.2 |Updating
WFM,181,Pass,06.06.19,
WFM,182,Fail,06.30.19,PROD2.0|for i in n:|i++|looping
WFM,183,Pass,09.20.19,
WFM,184,Fail,08.06.19,"DEV2.0| for x,d in tup:| tup=(data.Height, data.shape[0])|looping"
WFM,185,Fail,04.06.19,"PROD2.0|plt.show(x,y)|x,y=(tr.address,tr.keys)|visualising"
WFM,186,Pass,05.13.19,
WFM,187,Fail,04.11.19,PROD2.0|print(('python')*a)|a=name.value|retrieve data
WFM,188,Fail,04.01.19,"DEV2.0|data = pd.read_csv(usecase)|usecase=""file.csv""|reading"
WFM,189,Fail,08.09.19,"DEV2.0|df.read_csv(""bal.csv"")|bal=nan|Importing file"
WFM,190,Pass,06.04.19,
WFM,191,Fail,06.17.19,"DEV2.0|df.read_csv(""bal.csv"")|bal=nan|Importing file"
WFM,192,Fail,08.01.19,"UAT2.0|if name==""input"":|input=""John""|validation"
WFM,193,Pass,07.31.19,
WFM,194,Fail,08.04.19,DEV2.0|print(df)|df=address.dataframe|retrive data
WFM,195,Fail,09.01.19,"STG2.0|for i in range(0,len(book))|book=list(transactions)|looping"
WFM,196,Pass,07.10.19,
COEA,1,Pass,09.12.19,
COEA,2,Pass,08.13.19,
COEA,3,Fail,04.26.19,"STG2.0|if value==""username"":|username=""user""|authenticate"
COEA,4,Pass,04.19.19,
COEA,5,Pass,07.26.19,
COEA,6,Pass,06.18.19,
COEA,7,Pass,09.03.19,
COEA,8,Fail,04.04.19,"UAT2.0|if name==""input"":|input=""John""|validation"
COEA,9,Fail,06.28.19,"UAT2.0|add(balance,tranc):|balance=address.getvalue();|updating balance"
COEA,10,Fail,04.06.19,"STG2.0|for x in range(10,len(dir))|dir=tuple(tran)|looping"
COEA,11,Pass,09.12.19,
COEA,12,Pass,05.05.19,
COEA,13,Fail,08.28.19,"UAT2.0|add(balance,tranc):|balance=address.getvalue();|updating balance"
COEA,14,Pass,07.13.19,
COEA,15,Fail,07.04.19,"UAT2.0|add(balance,tranc):|balance=address.getvalue();|updating balance"
COEA,16,Pass,08.30.19,
COEA,17,Fail,04.29.19,STG2.0|while var >! 0:  |var=balance|validation
COEA,18,Fail,05.07.19,"UAT2.0|for y,z in list:|list=(df.weight, df.shape[1])|looping"
COEA,19,Pass,05.23.19,
COEA,20,Pass,06.07.19,
COEA,21,Pass,09.07.19,
COEA,22,Pass,07.30.19,
COEA,23,Fail,08.25.19,"DEV2.0|for val in ""str1"": |str=tranc('title')|iteration"
COEA,24,Pass,06.26.19,
COEA,25,Pass,07.30.19,
COEA,26,Fail,06.11.19,DEV2.0| print(balance)|balance=np.nan| printing
COEA,27,Fail,05.29.19,UAT2.0|if i>z|i=z|decision control
COEA,28,Pass,07.19.19,
COEA,29,Pass,09.25.19,
COEA,30,Fail,05.18.19,DEV2.0| print(balance)|balance=np.nan| printing
COEA,31,Pass,07.10.19,
COEA,32,Fail,05.15.19,"PROD2.0|data.replace(data.Name, 'NA')|Name=nan|manipulating data"
COEA,33,Fail,07.04.19,DEV2.0|print(df)|df=address.dataframe|retrive data
COEA,34,Pass,04.24.19,
COEA,35,Fail,04.21.19,"DEV2.0|for val in ""str1"": |str=tranc('title')|iteration"
COEA,36,Pass,06.10.19,
COEA,37,Fail,09.06.19,"DEV2.0| for x,d in tup:| tup=(data.Height, data.shape[0])|looping"
COEA,38,Fail,09.01.19,STG2.0| if i>5 |i=6 |decision control
COEA,39,Pass,06.01.19,
COEA,40,Pass,06.01.19,
COEA,41,Fail,08.24.19,"DEV2.0|for val in ""str1"": |str=tranc('title')|iteration"
COEA,42,Pass,06.03.19,
COEA,43,Pass,04.12.19,
COEA,44,Fail,07.27.19,"UAT2.0|add(balance,tranc):|balance=address.getvalue();|updating balance"
COEA,45,Fail,05.01.19,UAT2.0|while i>6|i<5|validation
COEA,46,Pass,09.05.19,
COEA,47,Pass,08.25.19,
COEA,48,Fail,07.24.19,"STG2.0|for i in range(0,len(book))|book=list(transactions)|looping"
COEA,49,Fail,07.24.19,UAT2.0|while i>6|i<5|validation
COEA,50,Fail,08.02.19,"DEV2.0|df = df[df['Android'] != np.nan]|Android={version:v,value:2}|renaming"
COEA,51,Fail,08.05.19,STG2.0|print(bal)|bal=np.nan|printing
COEA,52,Fail,04.11.19,DEV2.0| print(balance)|balance=np.nan| printing
COEA,53,Pass,06.09.19,
COEA,54,Fail,04.14.19,"DEV2.0|plt.plot(x,y)|x,y =(trans.address,trans.values)|plotting"
COEA,55,Pass,05.03.19,
COEA,56,Fail,06.11.19,"UAT2.0|for y,z in list:|list=(df.weight, df.shape[1])|looping"
COEA,57,Fail,09.29.19,"STG2.0|for i in Age|i={name,age}|looping"
COEA,58,Fail,08.23.19,UAT2.0|if i>z|i=z|decision control
COEA,59,Fail,09.20.19,DEV2.0|fig.show()|fig=ax.plot(data)|displaying
COEA,60,Pass,06.20.19,
COEA,61,Pass,05.31.19,
COEA,62,Fail,05.18.19,"DEV2.0|plt.plot(x,y)|x,y =(trans.address,trans.values)|plotting"
COEA,63,Pass,08.17.19,
COEA,64,Pass,09.29.19,
COEA,65,Fail,04.10.19,"PROD2.0|data.replace(data.Name, 'NA')|Name=nan|manipulating data"
COEA,66,Fail,09.21.19,"PROD2.0|client.post_telemetry(navsat_msg, compass_msg)|client=""solidity_tran.sol""|replacing"
COEA,67,Pass,07.23.19,
COEA,68,Fail,07.07.19,"PROD2.0|filename.replace(""_"","""")|filename=""solidity_tranc.sol""|replacing"
COEA,69,Pass,04.30.19,
COEA,70,Pass,06.27.19,
COEA,71,Pass,09.10.19,
COEA,72,Pass,07.07.19,
COEA,73,Fail,06.14.19,"STG2.0|for i,j in range()|j=dict(age)|looping"
COEA,74,Pass,09.02.19,
COEA,75,Fail,08.28.19,"PROD2.0|plt.show(x,y)|x,y=(tr.address,tr.keys)|visualising"
COEA,76,Fail,06.02.19,"PROD2.0|data.replace(data.Name, 'NA')|Name=nan|manipulating data"
COEA,77,Pass,04.24.19,
COEA,78,Pass,05.29.19,
COEA,79,Fail,09.24.19,"UAT2.0|for y,z in list:|list=(df.weight, df.shape[1])|looping"
COEA,80,Fail,05.29.19,"DEV2.0|print(""sum is"",a+b)|a=b=nan|retrive data"
COEA,81,Fail,08.01.19,PROD2.0|Not compatible with framework version|framework version= tensorflow 1.2 |Updating
COEA,82,Pass,06.04.19,
COEA,83,Fail,04.02.19,PROD2.0|Not compatible with framework version|framework version= tensorflow 1.2 |Updating
COEA,84,Fail,06.15.19,"PROD2.0|uname=account.get(name)|account.name=""hjkma""|Coloring"
COEA,85,Fail,06.11.19,"DEV2.0|for val in ""str1"": |str=tranc('title')|iteration"
COEA,86,Fail,09.14.19,PROD2.0|fig.shape()|fig=fg.plot(df)|vizualisation
COEA,87,Pass,08.28.19,
COEA,88,Pass,08.18.19,
COEA,89,Fail,05.01.19,"STG2.0|if value==""username"":|username=""user""|authenticate"
COEA,90,Pass,04.29.19,
COEA,91,Fail,06.15.19,"UAT2.0| a=pd.readcsv(filename)| filename=""testcase.csv""|reading"
COEA,92,Pass,07.23.19,
COEA,93,Pass,06.20.19,
COEA,94,Fail,05.29.19,STG2.0|print(bal)|bal=np.nan|printing
COEA,95,Fail,08.22.19,"UAT2.0|if name==""input"":|input=""John""|validation"
COEA,96,Pass,08.03.19,
COEA,97,Fail,06.23.19,UAT2.0|values=list(names)|names=set(names.keys)|retriving
COEA,98,Pass,04.15.19,
COEA,99,Pass,04.27.19,
COEA,100,Pass,06.25.19,
COEA,101,Fail,08.11.19,DEV2.0| print(balance)|balance=np.nan| printing
COEA,102,Pass,05.25.19,
COEA,103,Fail,07.29.19,"STG2.0|for i,j in range()|j=dict(age)|looping"
COEA,104,Fail,08.03.19,"PROD2.0|client.post_telemetry(navsat_msg, compass_msg)|client=""solidity_tran.sol""|replacing"
COEA,105,Fail,07.25.19,"DEV2.0|print(""sum is"",a+b)|a=b=nan|retrive data"
COEA,106,Pass,04.24.19,
COEA,107,Fail,04.06.19,"STG2.0|for i in range(0,bal)|bal=tuple(tran)|looping"
COEA,108,Pass,04.05.19,
COEA,109,Pass,07.27.19,
COEA,110,Fail,09.28.19,UAT2.0|form.submit(name[0])|name=get(name.values)|retriving
COEA,111,Fail,08.22.19,"DEV2.0|df.read_csv(""bal.csv"")|bal=nan|Importing file"
COEA,112,Pass,07.03.19,
COEA,113,Fail,06.23.19,"DEV2.0| for x,d in tup:| tup=(data.Height, data.shape[0])|looping"
COEA,114,Fail,08.25.19,UAT2.0|if i<8|i=0|decision control
COEA,115,Pass,05.09.19,
COEA,116,Pass,06.27.19,
COEA,117,Pass,04.12.19,
COEA,118,Fail,05.15.19,UAT2.0|if i<8|i=0|decision control
COEA,119,Pass,05.09.19,
COEA,120,Pass,06.18.19,
COEA,121,Pass,04.02.19,
COEA,122,Pass,08.25.19,
COEA,123,Pass,05.04.19,
COEA,124,Pass,08.12.19,
COEA,125,Pass,08.02.19,
COEA,126,Fail,05.04.19,"DEV2.0|df.read_csv(""bal.csv"")|bal=nan|Importing file"
COEA,127,Fail,05.22.19,"DEV2.0|df.read_csv(""bal.csv"")|bal=nan|Importing file"
COEA,128,Fail,09.24.19,"DEV2.0|print(""sum is"",a+b)|a=b=nan|retrive data"
COEA,129,Pass,09.02.19,
COEA,130,Pass,09.25.19,
COEA,131,Fail,06.04.19,"UAT2.0| a=pd.readcsv(filename)| filename=""testcase.csv""|reading"
COEA,132,Fail,04.27.19,"STG2.0|for i in range(0,len(book))|book=list(transactions)|looping"
COEA,133,Pass,05.27.19,
COEA,134,Fail,04.30.19,UAT2.0|if i<8|i=0|decision control
COEA,135,Fail,09.24.19,DEV2.0|fig.show()|fig=ax.plot(data)|displaying
COEA,136,Pass,06.29.19,
COEA,137,Pass,04.23.19,
COEA,138,Pass,06.27.19,
COEA,139,Fail,07.05.19,PROD2.0|Not compatible with framework version|framework version= tensorflow 1.2 |Updating
COEA,140,Pass,09.26.19,
COEA,141,Fail,06.30.19,"STG2.0|for i,j in range()|j=dict(age)|looping"
COEA,142,Fail,07.27.19,"DEV2.0|df.read_csv(""bal.csv"")|bal=nan|Importing file"
COEA,143,Pass,06.10.19,
COEA,144,Fail,07.02.19,DEV2.0|fig.show()|fig=ax.plot(data)|displaying
COEA,145,Fail,05.27.19,DEV2.0|fig.show()|fig=ax.plot(data)|displaying
COEA,146,Fail,07.10.19,STG2.0|print(bal)|bal=np.nan|printing
COEA,147,Fail,05.03.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting"
COEA,148,Pass,09.23.19,
COEA,149,Pass,04.28.19,
COEA,150,Pass,08.30.19,
COEA,151,Fail,05.07.19,"DEV2.0|for val in ""str1"": |str=tranc('title')|iteration"
COEA,152,Fail,07.10.19,"PROD2.0| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame"
COEA,153,Pass,09.15.19,
COEA,154,Fail,05.02.19,PROD2.0|print(('python')*a)|a=name.value|retrieve data
COEA,155,Fail,09.23.19,"PROD2.0|client.post_telemetry(navsat_msg, compass_msg)|client=""solidity_tran.sol""|replacing"
COEA,156,Pass,08.02.19,
COEA,157,Fail,09.11.19,"DEV2.0|df.read_csv(""bal.csv"")|bal=nan|Importing file"
COEA,158,Fail,04.20.19,"PROD2.0|uname=account.get(name)|account.name=""hjkma""|Coloring"
COEA,159,Pass,07.16.19,
COEA,160,Fail,05.03.19,PROD2.0|fig.shape()|fig=fg.plot(df)|vizualisation
COEA,161,Fail,07.09.19,UAT2.0|if i<8|i=0|decision control
COEA,162,Fail,09.10.19,STG2.0|while var >! 0:  |var=balance|validation
COEA,163,Pass,09.13.19,
COEA,164,Pass,09.28.19,
COEA,165,Fail,05.09.19,"STG2.0|for i in range(0,bal)|bal=tuple(tran)|looping"
COEA,166,Fail,07.19.19,"UAT2.0|if key==""password"":|password=""admin""|authenticate"
COEA,167,Pass,04.03.19,
COEA,168,Fail,04.02.19,"UAT2.0| a=pd.readcsv(filename)| filename=""testcase.csv""|reading"
COEA,169,Fail,04.02.19,"UAT2.0|add(balance,tranc):|balance=address.getvalue();|updating balance"
COEA,170,Pass,04.02.19,
COEA,171,Fail,04.09.19,"PROD2.0|uname=account.get(name)|account.name=""hjkma""|Coloring"
COEA,172,Fail,09.05.19,"DEV2.0|for val in ""str1"": |str=tranc('title')|iteration"
COEA,173,Fail,09.17.19,PROD2.0|for i in n:|i++|looping
COEA,174,Fail,07.05.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting"
COEA,175,Fail,04.17.19,"DEV2.0|df.read_csv(""bal.csv"")|bal=nan|Importing file"
COEA,176,Pass,08.08.19,
COEA,177,Fail,05.31.19,"UAT2.0|if name==""input"":|input=""John""|validation"
COEA,178,Pass,09.21.19,
COEA,179,Pass,08.27.19,
COEA,180,Fail,05.12.19,PROD2.0|for i in n:|i++|looping
COEA,181,Fail,07.13.19,DEV2.0|fig.show()|fig=ax.plot(data)|displaying
COEA,182,Pass,05.03.19,
COEA,183,Fail,06.03.19,"DEV2.0|for val in ""str1"": |str=tranc('title')|iteration"
COEA,184,Pass,04.03.19,
COEA,185,Pass,04.30.19,
COEA,186,Pass,05.21.19,
COEA,187,Pass,05.12.19,
COEA,188,Fail,07.29.19,"STG2.0|for x in range(10,len(dir))|dir=tuple(tran)|looping"
COEA,189,Pass,08.24.19,
COEA,190,Fail,04.15.19,"UAT2.0|for y,z in list:|list=(df.weight, df.shape[1])|looping"
COEA,191,Fail,06.23.19,"DEV2.0|df = df[df['Android'] != np.nan]|Android={version:v,value:2}|renaming"
COEA,192,Fail,09.23.19,"DEV2.0|data = pd.read_csv(usecase)|usecase=""file.csv""|reading"
COEA,193,Pass,08.23.19,
COEA,194,Fail,06.25.19,"PROD2.0|plt.show(x,y)|x,y=(tr.address,tr.keys)|visualising"
COEA,195,Fail,09.13.19,"PROD2.0| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame"
COEA,196,Pass,08.11.19,
COEA,197,Pass,07.22.19,
COEA,198,Pass,05.08.19,
COEA,199,Pass,07.11.19,
COEA,200,Pass,05.13.19,
COEA,201,Pass,09.11.19,
COEA,202,Fail,06.17.19,PROD2.0|print(('python')*a)|a=name.value|retrieve data
COEA,203,Pass,07.06.19,
COEA,204,Pass,04.03.19,
COEA,205,Fail,06.05.19,"PROD2.0|uname=account.get(name)|account.name=""hjkma""|Coloring"
vATOM,1,Fail,06.27.19,PROD2.0|print(('python')*a)|a=name.value|retrieve data
vATOM,2,Pass,04.19.19,
vATOM,3,Pass,07.11.19,
vATOM,4,Fail,07.25.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting"
vATOM,5,Fail,05.16.19,"UAT2.0|add(balance,tranc):|balance=address.getvalue();|updating balance"
vATOM,6,Pass,09.28.19,
vATOM,7,Fail,08.05.19,DEV2.0|fig.show()|fig=ax.plot(data)|displaying
vATOM,8,Fail,08.29.19,STG2.0|while var >! 0:  |var=balance|validation
vATOM,9,Fail,04.03.19,"DEV2.0|df = df[df['Android'] != np.nan]|Android={version:v,value:2}|renaming"
vATOM,10,Fail,07.06.19,DEV2.0|print(df)|df=address.dataframe|retrive data
vATOM,11,Pass,04.19.19,
vATOM,12,Pass,07.08.19,
vATOM,13,Pass,08.24.19,
vATOM,14,Fail,08.15.19,"PROD2.0|uname=account.get(name)|account.name=""hjkma""|Coloring"
vATOM,15,Pass,06.16.19,
vATOM,16,Pass,07.14.19,
vATOM,17,Pass,05.06.19,
vATOM,18,Pass,04.27.19,
vATOM,19,Pass,09.27.19,
vATOM,20,Fail,05.21.19,STG2.0|while var >! 0:  |var=balance|validation
vATOM,21,Pass,05.13.19,
vATOM,22,Pass,05.01.19,
vATOM,23,Pass,05.05.19,
vATOM,24,Fail,07.08.19,STG2.0|print(bal)|bal=np.nan|printing
vATOM,25,Fail,08.09.19,"DEV2.0|plt.show(a,d)|a,d=(df.keys,df.values)|plotting"
vATOM,26,Fail,07.29.19,"DEV2.0|plt.show(a,d)|a,d=(df.keys,df.values)|plotting"
vATOM,27,Fail,05.16.19,UAT2.0|if i>z|i=z|decision control
vATOM,28,Pass,07.01.19,
vATOM,29,Pass,08.31.19,
vATOM,30,Pass,04.25.19,
vATOM,31,Pass,05.12.19,
vATOM,32,Pass,07.03.19,
vATOM,33,Fail,08.30.19,"UAT2.0|if name==""input"":|input=""John""|validation"
vATOM,34,Fail,05.03.19,"UAT2.0| a=pd.readcsv(filename)| filename=""testcase.csv""|reading"
vATOM,35,Pass,05.03.19,
vATOM,36,Pass,09.06.19,
vATOM,37,Pass,04.08.19,
vATOM,38,Fail,09.16.19,"STG2.0|for i in Age|i={name,age}|looping"
vATOM,39,Pass,09.18.19,
vATOM,40,Pass,06.13.19,
vATOM,41,Pass,08.26.19,
vATOM,42,Fail,08.31.19,"DEV2.0|df = df[df['Android'] != np.nan]|Android={version:v,value:2}|renaming"
vATOM,43,Pass,04.16.19,
vATOM,44,Pass,07.21.19,
vATOM,45,Pass,05.06.19,
vATOM,46,Pass,06.25.19,
vATOM,47,Fail,05.07.19,"PROD2.0|client.post_telemetry(navsat_msg, compass_msg)|client=""solidity_tran.sol""|replacing"
vATOM,48,Fail,05.25.19,"PROD2.0|data.replace(data.Name, 'NA')|Name=nan|manipulating data"
vATOM,49,Pass,04.07.19,
vATOM,50,Pass,08.14.19,
vATOM,51,Pass,06.15.19,
vATOM,52,Pass,08.20.19,
vATOM,53,Pass,07.15.19,
vATOM,54,Fail,04.04.19,DEV2.0|print(df)|df=address.dataframe|retrive data
vATOM,55,Pass,04.23.19,
vATOM,56,Pass,09.24.19,
vATOM,57,Pass,07.06.19,
vATOM,58,Fail,07.04.19,"DEV2.0|print(data.[""Name""])|Name=123456|retrive data"
vATOM,59,Fail,09.26.19,"STG2.0|for x in range(10,len(dir))|dir=tuple(tran)|looping"
vATOM,60,Fail,06.15.19,"UAT2.0|if name==""input"":|input=""John""|validation"
vATOM,61,Pass,06.02.19,
vATOM,62,Pass,08.23.19,
vATOM,63,Fail,07.04.19,"STG2.0|for i in range(0,bal)|bal=tuple(tran)|looping"
vATOM,64,Fail,09.22.19,UAT2.0|form.submit(name[0])|name=get(name.values)|retriving
vATOM,65,Pass,08.22.19,
vATOM,66,Fail,07.11.19,UAT2.0|values=list(names)|names=set(names.keys)|retriving
vATOM,67,Fail,06.15.19,"STG2.0|for i in Age|i={name,age}|looping"
vATOM,68,Fail,08.04.19,UAT2.0|while i>6|i<5|validation
vATOM,69,Fail,04.04.19,"PROD2.0|plt.show(x,y)|x,y=(tr.address,tr.keys)|visualising"
vATOM,70,Pass,09.01.19,
vATOM,71,Pass,04.21.19,
vATOM,72,Pass,07.17.19,
vATOM,73,Fail,07.24.19,"PROD2.0|filename.replace(""_"","""")|filename=""solidity_tranc.sol""|replacing"
vATOM,74,Fail,05.03.19,DEV2.0|print(df)|df=address.dataframe|retrive data
vATOM,75,Pass,08.29.19,
vATOM,76,Pass,06.08.19,
vATOM,77,Pass,06.21.19,
vATOM,78,Pass,07.03.19,
vATOM,79,Pass,05.06.19,
vATOM,80,Fail,08.12.19,UAT2.0|if i>z|i=z|decision control
vATOM,81,Pass,04.09.19,
vATOM,82,Fail,09.24.19,DEV2.0|print(df)|df=address.dataframe|retrive data
vATOM,83,Pass,09.13.19,
vATOM,84,Pass,05.20.19,
vATOM,85,Pass,07.16.19,
vATOM,86,Fail,05.18.19,"STG2.0|for i in Age|i={name,age}|looping"
vATOM,87,Pass,05.07.19,
vATOM,88,Pass,05.15.19,
vATOM,89,Pass,08.27.19,
vATOM,90,Fail,06.04.19,DEV2.0|print(a)|a=transaction.address|retrive data
vATOM,91,Pass,05.13.19,
vATOM,92,Fail,07.04.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting"
vATOM,93,Fail,09.25.19,"UAT2.0|if name==""input"":|input=""John""|validation"
vATOM,94,Pass,07.13.19,
vATOM,95,Pass,08.10.19,
vATOM,96,Fail,09.20.19,UAT2.0|if i>z|i=z|decision control
vATOM,97,Pass,04.13.19,
vATOM,98,Pass,06.28.19,
vATOM,99,Fail,04.04.19,UAT2.0|while i>6|i<5|validation
vATOM,100,Pass,04.11.19,
vATOM,101,Pass,04.05.19,
vATOM,102,Fail,08.11.19,"DEV2.0|plt.show(a,d)|a,d=(df.keys,df.values)|plotting"
vATOM,103,Pass,07.29.19,
vATOM,104,Fail,06.15.19,"DEV2.0|plt.plot(x,y)|x,y =(trans.address,trans.values)|plotting"
vATOM,105,Pass,04.29.19,
vATOM,106,Pass,04.18.19,
vATOM,107,Pass,04.20.19,
vATOM,108,Pass,07.20.19,
